customer_id,tenure_months,monthly_charge,contract_type,payment_method,autopay,support_tickets_90d,weekly_usage_hours,num_products,late_payments_12m,discount_active,satisfaction_score,region,churn
CUST-01577,40,27.58,Monthly,Credit Card,Yes,2,8.3,1,1,No,5,South,0
CUST-01578,58,24.24,Annual,Credit Card,No,2,2.1,1,1,No,4,South,0
CUST-01579,9,36.03,Two-Year,PayPal,No,0,7.2,2,0,Yes,5,Midwest,0
CUST-01580,44,34.63,Monthly,Debit Card,Yes,1,14.5,2,2,No,2,Midwest,1
CUST-01581,22,40.41,Monthly,Credit Card,No,3,5.9,2,1,No,2,South,1
CUST-01582,16,63.42,Monthly,Credit Card,Yes,0,9.1,2,1,No,3,Northeast,0
CUST-01583,38,48.96,Monthly,Debit Card,Yes,0,5.1,3,0,No,4,Northeast,0
CUST-01584,30,55.54,Annual,Debit Card,No,2,4.0,3,0,No,5,Northeast,0
CUST-01585,46,29.96,Two-Year,Bank Transfer,No,0,13.3,2,2,Yes,5,South,0
CUST-01586,23,43.69,Two-Year,PayPal,No,2,5.5,2,1,No,3,South,0
CUST-01587,60,62.57,Annual,PayPal,No,2,6.7,2,0,Yes,3,Northeast,0
CUST-01588,6,62.71,Monthly,Credit Card,Yes,5,8.2,2,0,No,5,Midwest,1
CUST-01589,63,38.96,Two-Year,Debit Card,Yes,2,5.1,1,0,No,4,South,0
CUST-01590,3,54.91,Monthly,Credit Card,Yes,3,27.8,2,1,No,4,South,0
CUST-01591,53,91.58,Monthly,Bank Transfer,Yes,3,12.3,2,1,Yes,3,West,1
CUST-01592,25,51.68,Annual,Bank Transfer,No,0,3.1,2,0,No,4,South,0
CUST-01593,28,39.52,Monthly,Debit Card,Yes,0,1.8,3,0,Yes,2,Northeast,0
CUST-01594,2,48.87,Annual,Bank Transfer,Yes,0,13.9,1,1,No,3,South,0
CUST-01595,51,53.66,Two-Year,Credit Card,Yes,0,9.3,1,0,No,4,Northeast,0
CUST-01596,12,49.28,Annual,Debit Card,Yes,1,9.9,3,0,No,4,Northeast,0
CUST-01597,48,51.44,Annual,PayPal,No,2,7.3,1,1,No,2,West,0
CUST-01598,53,26.02,Monthly,Debit Card,Yes,1,6.6,1,1,Yes,3,Northeast,0
CUST-01599,61,34.67,Monthly,Bank Transfer,No,2,13.9,2,0,No,3,South,0
CUST-01600,51,49.31,Annual,Credit Card,No,1,3.9,1,1,Yes,3,Northeast,0
CUST-01601,22,49.03,Annual,PayPal,Yes,1,15.7,2,0,No,2,Northeast,0
CUST-01602,54,41.81,Two-Year,Credit Card,No,1,8.6,1,1,No,4,South,0
CUST-01603,60,48.81,Monthly,Credit Card,No,1,3.0,4,0,No,3,West,1
CUST-01604,23,53.1,Monthly,Debit Card,Yes,0,2.5,1,0,No,4,Northeast,0
CUST-01605,9,68.01,Monthly,Bank Transfer,No,1,5.2,1,1,Yes,4,Midwest,0
CUST-01606,65,50.21,Annual,PayPal,Yes,3,5.7,2,3,No,5,Northeast,0
CUST-01607,11,59.18,Annual,PayPal,Yes,2,2.5,1,2,No,4,Midwest,0
CUST-01608,43,42.25,Two-Year,Credit Card,No,2,10.6,1,1,No,5,West,0
CUST-01609,18,62.3,Monthly,Credit Card,No,2,11.6,1,0,No,5,South,0
CUST-01610,10,58.76,Monthly,Credit Card,No,6,11.2,1,1,No,3,South,1
CUST-01611,56,67.58,Monthly,PayPal,No,3,13.1,3,0,No,2,South,0
CUST-01612,11,64.84,Monthly,Credit Card,No,3,6.0,3,0,No,3,Northeast,1
CUST-01613,49,62.6,Monthly,Debit Card,No,3,9.7,2,1,No,4,Northeast,0
CUST-01614,50,50.23,Annual,PayPal,Yes,3,13.1,2,3,No,3,Northeast,0
CUST-01615,5,56.41,Monthly,PayPal,Yes,2,10.7,2,0,Yes,2,South,0
CUST-01616,13,71.14,Monthly,Debit Card,Yes,2,9.2,1,2,Yes,2,Northeast,1
CUST-01617,58,40.26,Annual,Credit Card,No,2,16.0,2,1,No,3,South,0
CUST-01618,37,40.69,Annual,Debit Card,Yes,0,6.4,4,1,No,2,Northeast,0
CUST-01619,9,55.27,Monthly,PayPal,Yes,1,6.4,1,0,No,5,Midwest,0
CUST-01620,72,59.48,Monthly,Credit Card,Yes,0,8.6,1,1,No,1,Northeast,0
CUST-01621,20,37.17,Annual,PayPal,Yes,2,8.6,1,0,Yes,3,Northeast,0
CUST-01622,1,50.65,Annual,Credit Card,Yes,2,8.4,2,2,Yes,5,South,0
CUST-01623,67,50.31,Annual,Bank Transfer,Yes,1,2.7,3,0,Yes,5,Midwest,0
CUST-01624,2,12.12,Monthly,Bank Transfer,Yes,3,14.1,1,0,No,5,Northeast,1
CUST-01625,40,48.05,Monthly,Credit Card,Yes,3,9.7,1,0,Yes,5,West,1
CUST-01626,72,49.17,Two-Year,Debit Card,Yes,2,1.1,1,0,No,3,Midwest,0
CUST-01627,42,49.11,Monthly,Debit Card,No,0,2.0,3,0,No,2,South,0
CUST-01628,43,77.49,Monthly,Bank Transfer,Yes,2,15.9,2,0,No,5,Northeast,0
CUST-01629,28,30.12,Two-Year,Debit Card,Yes,1,5.7,1,0,No,3,West,1
CUST-01630,10,37.16,Monthly,PayPal,Yes,4,8.2,1,0,No,2,Northeast,0
CUST-01631,42,10.0,Annual,Credit Card,No,1,4.1,1,1,Yes,5,Midwest,0
CUST-01632,65,43.34,Annual,Credit Card,Yes,0,28.9,4,0,No,1,Midwest,0
CUST-01633,7,44.88,Monthly,PayPal,Yes,1,7.5,2,0,No,3,South,0
CUST-01634,64,42.82,Annual,PayPal,No,2,5.8,1,1,No,4,Midwest,0
CUST-01635,30,71.94,Monthly,Bank Transfer,No,2,13.5,3,1,No,3,South,0
CUST-01636,39,67.49,Annual,Bank Transfer,Yes,0,3.7,4,0,No,1,Midwest,0
CUST-01637,12,53.4,Two-Year,PayPal,No,4,14.5,1,1,No,4,West,0
CUST-01638,45,45.33,Two-Year,Debit Card,Yes,0,7.1,1,1,Yes,3,West,0
CUST-01639,14,70.47,Monthly,Bank Transfer,Yes,1,12.0,4,1,Yes,5,Northeast,0
CUST-01640,20,51.64,Annual,PayPal,Yes,1,9.3,1,1,Yes,1,West,1
CUST-01641,52,37.27,Two-Year,Bank Transfer,No,1,6.8,1,0,No,3,Midwest,0
CUST-01642,4,21.11,Annual,Bank Transfer,Yes,3,2.7,2,1,No,5,South,0
CUST-01643,33,44.06,Annual,Debit Card,Yes,2,8.6,3,0,No,1,South,1
CUST-01644,43,65.58,Monthly,PayPal,Yes,2,4.7,1,0,No,5,South,0
CUST-01645,10,92.98,Annual,PayPal,Yes,0,8.4,1,4,No,5,West,0
CUST-01646,22,53.11,Monthly,Credit Card,Yes,2,12.8,2,0,No,2,Midwest,1
CUST-01647,25,38.22,Monthly,PayPal,Yes,0,10.7,3,1,Yes,4,West,0
CUST-01648,48,30.67,Two-Year,Debit Card,Yes,0,0.9,1,0,Yes,2,West,0
CUST-01649,71,61.94,Two-Year,Debit Card,Yes,1,6.4,1,1,No,5,West,0
CUST-01650,61,20.24,Two-Year,Credit Card,Yes,6,5.3,2,1,No,5,West,0
CUST-01651,14,61.91,Monthly,PayPal,No,2,5.7,1,1,Yes,3,Northeast,1
CUST-01652,2,66.72,Monthly,PayPal,Yes,0,8.9,2,0,Yes,5,South,0
CUST-01653,4,59.85,Monthly,Debit Card,Yes,3,5.9,1,1,Yes,3,South,1
CUST-01654,43,48.05,Monthly,Credit Card,No,3,4.7,3,0,No,4,Midwest,0
CUST-01655,12,62.17,Two-Year,PayPal,No,1,3.3,1,1,Yes,3,South,0
CUST-01656,17,55.08,Annual,Credit Card,Yes,1,6.2,1,0,No,1,West,0
CUST-01657,62,37.99,Monthly,Debit Card,Yes,1,12.2,1,0,Yes,3,Midwest,0
CUST-01658,63,85.31,Monthly,Debit Card,Yes,3,12.6,1,3,Yes,4,South,0
CUST-01659,61,45.67,Monthly,Bank Transfer,Yes,2,9.4,2,0,No,2,West,0
CUST-01660,19,65.96,Annual,Debit Card,No,1,1.7,2,0,No,4,West,0
CUST-01661,45,10.0,Annual,PayPal,No,2,8.9,3,0,Yes,5,Northeast,0
CUST-01662,44,74.98,Monthly,Bank Transfer,Yes,2,17.0,2,1,No,5,South,0
CUST-01663,14,78.44,Monthly,Debit Card,Yes,2,3.5,2,1,No,3,West,0
CUST-01664,40,52.54,Monthly,Bank Transfer,Yes,3,6.0,3,0,No,3,Midwest,1
CUST-01665,38,62.06,Monthly,Credit Card,Yes,3,12.3,1,0,No,5,Northeast,0
CUST-01666,29,62.05,Two-Year,Debit Card,Yes,1,1.9,2,0,Yes,4,Northeast,0
CUST-01667,55,40.43,Annual,Credit Card,Yes,1,6.1,2,0,Yes,3,Midwest,1
CUST-01668,49,61.85,Monthly,PayPal,No,2,19.1,1,1,No,3,West,0
CUST-01669,39,37.44,Annual,Bank Transfer,No,3,17.9,2,2,No,5,West,0
CUST-01670,53,41.04,Monthly,PayPal,No,2,18.0,4,0,No,4,South,0
CUST-01671,55,72.28,Monthly,PayPal,No,3,6.2,1,1,No,3,West,0
CUST-01672,41,69.54,Annual,Credit Card,No,0,15.8,2,1,Yes,5,West,0
CUST-01673,20,39.29,Monthly,Bank Transfer,No,1,9.1,2,0,No,4,Midwest,1
CUST-01674,55,38.8,Monthly,Debit Card,Yes,0,4.5,2,1,No,5,Midwest,0
CUST-01675,52,40.38,Annual,Credit Card,Yes,0,5.4,1,0,No,3,South,0
CUST-01676,71,65.19,Two-Year,Bank Transfer,Yes,2,10.2,1,3,No,5,Northeast,0
CUST-01677,11,34.0,Monthly,Debit Card,No,1,1.7,1,1,No,5,Northeast,0
CUST-01678,31,58.42,Annual,Debit Card,No,0,7.2,3,0,No,4,Northeast,0
CUST-01679,67,65.44,Monthly,Credit Card,Yes,1,8.5,1,0,No,5,Northeast,0
CUST-01680,38,50.41,Annual,Credit Card,No,3,11.3,2,2,No,3,Midwest,0
CUST-01681,68,70.18,Monthly,PayPal,No,3,2.2,1,1,No,4,Northeast,0
CUST-01682,1,46.52,Annual,Debit Card,No,0,7.3,1,0,Yes,4,West,1
CUST-01683,3,48.15,Monthly,Bank Transfer,Yes,0,13.2,2,1,No,5,West,0
CUST-01684,58,34.41,Two-Year,Credit Card,Yes,2,22.0,2,1,No,4,South,0
CUST-01685,26,70.31,Two-Year,PayPal,Yes,0,4.5,2,0,No,5,West,0
CUST-01686,38,38.2,Monthly,PayPal,Yes,2,15.8,2,0,Yes,4,South,0
CUST-01687,31,58.3,Annual,PayPal,No,3,12.8,2,1,No,4,West,0
CUST-01688,30,50.72,Monthly,Debit Card,Yes,1,17.2,1,3,No,3,Midwest,0
CUST-01689,68,33.05,Annual,PayPal,Yes,5,1.8,1,0,No,5,Northeast,1
CUST-01690,7,41.04,Monthly,PayPal,Yes,0,11.7,1,0,No,4,Midwest,0
CUST-01691,56,76.89,Monthly,Bank Transfer,No,1,15.6,2,0,Yes,5,Midwest,0
CUST-01692,65,55.63,Annual,Debit Card,Yes,2,7.9,1,0,No,5,West,0
CUST-01693,48,33.84,Monthly,Debit Card,No,0,6.5,2,0,No,4,Midwest,0
CUST-01694,29,57.5,Monthly,PayPal,Yes,1,8.5,1,3,No,1,Midwest,0
CUST-01695,12,49.37,Monthly,Credit Card,No,0,14.9,2,1,No,4,Midwest,0
CUST-01696,50,114.17,Monthly,Credit Card,Yes,1,4.7,1,1,No,4,West,0
CUST-01697,34,57.13,Monthly,Bank Transfer,Yes,4,4.5,4,0,No,1,West,1
CUST-01698,11,45.15,Annual,Credit Card,No,3,1.3,3,0,Yes,2,Midwest,0
CUST-01699,26,77.56,Annual,Credit Card,No,0,7.4,4,0,Yes,5,Northeast,0
CUST-01700,70,18.86,Monthly,PayPal,No,0,3.0,2,0,Yes,3,West,0
CUST-01701,20,53.7,Monthly,Credit Card,No,1,7.5,4,0,No,5,West,0
CUST-01702,13,87.9,Annual,Credit Card,Yes,1,4.1,1,0,No,3,South,0
CUST-01703,50,49.91,Annual,Credit Card,No,0,5.6,2,1,Yes,5,West,0
CUST-01704,15,20.8,Annual,Credit Card,Yes,2,6.1,2,0,No,4,South,0
CUST-01705,67,44.87,Monthly,Debit Card,No,1,8.8,2,2,No,4,South,0
CUST-01706,62,78.18,Monthly,PayPal,No,3,9.2,1,1,Yes,4,West,0
CUST-01707,71,58.77,Annual,Debit Card,No,1,6.8,2,2,No,4,South,0
CUST-01708,66,36.9,Monthly,Debit Card,No,3,5.9,4,0,No,4,Midwest,1
CUST-01709,18,39.67,Monthly,PayPal,No,2,5.5,2,1,Yes,2,West,0
CUST-01710,16,41.93,Monthly,Credit Card,Yes,1,2.4,1,1,No,4,West,1
CUST-01711,25,58.5,Annual,Debit Card,Yes,1,14.9,1,0,No,5,Midwest,0
CUST-01712,34,76.09,Monthly,Debit Card,No,6,4.5,1,1,Yes,5,South,1
CUST-01713,64,70.94,Annual,Debit Card,No,1,8.0,3,0,No,5,West,0
CUST-01714,53,60.21,Annual,Debit Card,Yes,1,3.4,2,0,No,5,Northeast,0
CUST-01715,47,28.03,Monthly,Credit Card,No,1,11.5,1,0,No,5,Midwest,0
CUST-01716,64,28.1,Annual,Bank Transfer,Yes,1,8.2,3,0,Yes,5,Midwest,0
CUST-01717,47,61.6,Annual,Bank Transfer,No,1,9.6,2,1,No,5,West,0
CUST-01718,28,27.78,Monthly,Bank Transfer,No,3,3.3,3,0,No,2,South,1
CUST-01719,30,47.94,Annual,Credit Card,Yes,1,9.9,3,1,Yes,4,Midwest,0
CUST-01720,38,57.47,Monthly,PayPal,Yes,1,1.9,2,2,Yes,1,South,1
CUST-01721,7,31.52,Monthly,PayPal,No,2,5.1,4,2,No,2,Midwest,1
CUST-01722,54,33.56,Annual,Credit Card,Yes,2,27.7,3,1,No,4,Midwest,0
CUST-01723,47,50.31,Annual,Bank Transfer,No,3,3.6,1,3,Yes,5,Northeast,0
CUST-01724,53,61.07,Monthly,PayPal,Yes,1,8.1,1,1,Yes,1,Midwest,0
CUST-01725,39,71.11,Two-Year,Credit Card,Yes,1,15.5,4,1,No,4,Northeast,0
CUST-01726,57,62.93,Annual,Bank Transfer,Yes,3,10.9,2,0,No,4,West,0
CUST-01727,69,53.33,Annual,Credit Card,No,1,17.3,2,1,Yes,5,Northeast,0
CUST-01728,42,38.57,Monthly,Debit Card,Yes,1,8.3,3,1,No,4,West,0
CUST-01729,32,32.72,Monthly,Credit Card,No,0,11.7,2,1,Yes,4,South,0
CUST-01730,8,42.8,Monthly,Credit Card,No,2,13.8,1,1,Yes,3,South,0
CUST-01731,57,59.38,Annual,Bank Transfer,No,2,13.7,1,1,No,3,Midwest,1
CUST-01732,66,58.06,Monthly,PayPal,Yes,2,3.2,3,2,No,4,South,0
CUST-01733,51,14.2,Annual,Credit Card,Yes,3,4.5,3,1,Yes,4,Midwest,0
CUST-01734,63,37.86,Monthly,PayPal,No,0,12.9,3,1,No,3,Midwest,0
CUST-01735,63,73.68,Annual,Bank Transfer,Yes,1,17.4,3,0,No,4,South,0
CUST-01736,58,53.43,Annual,Bank Transfer,No,3,4.3,1,0,No,4,Midwest,0
CUST-01737,37,26.49,Annual,Bank Transfer,No,1,4.7,2,1,Yes,1,South,0
CUST-01738,8,94.4,Annual,Bank Transfer,No,1,10.8,1,0,No,3,Midwest,0
CUST-01739,1,51.48,Two-Year,PayPal,No,3,5.9,1,0,No,2,Midwest,0
CUST-01740,15,58.92,Monthly,Debit Card,No,2,13.3,3,0,No,5,Midwest,0
CUST-01741,32,59.19,Annual,Bank Transfer,No,4,11.3,1,3,No,5,Northeast,0
CUST-01742,54,45.38,Two-Year,Credit Card,No,1,14.4,2,0,No,2,Midwest,0
CUST-01743,33,38.9,Annual,Credit Card,Yes,2,6.5,3,0,No,4,South,0
CUST-01744,2,90.19,Monthly,Debit Card,Yes,2,5.7,3,2,Yes,3,Northeast,0
CUST-01745,16,70.06,Two-Year,Credit Card,Yes,2,4.7,1,0,No,4,Northeast,0
CUST-01746,71,66.79,Monthly,PayPal,No,0,17.2,1,0,Yes,3,Northeast,0
CUST-01747,72,62.37,Monthly,Bank Transfer,No,3,3.3,2,2,Yes,4,West,0
CUST-01748,28,33.94,Monthly,Debit Card,No,0,3.0,2,2,Yes,4,Midwest,0
CUST-01749,58,75.0,Monthly,PayPal,Yes,1,8.4,3,0,Yes,3,Northeast,0
CUST-01750,52,36.82,Monthly,Debit Card,No,2,5.7,2,0,Yes,1,West,0
CUST-01751,68,57.1,Monthly,PayPal,Yes,4,13.8,1,1,Yes,4,Midwest,0
CUST-01752,64,22.49,Two-Year,Credit Card,No,3,2.8,2,3,No,2,South,0
CUST-01753,46,15.26,Monthly,Credit Card,Yes,2,6.9,2,0,No,5,West,0
CUST-01754,29,57.73,Monthly,PayPal,No,1,2.1,3,1,No,3,Midwest,0
CUST-01755,46,37.44,Two-Year,Debit Card,No,1,6.2,1,0,No,1,South,1
CUST-01756,23,16.19,Annual,Debit Card,Yes,1,8.3,2,0,No,4,Midwest,0
CUST-01757,26,61.73,Monthly,Debit Card,Yes,1,7.5,2,0,Yes,3,Northeast,0
CUST-01758,44,90.16,Monthly,Credit Card,Yes,1,7.2,2,1,No,4,South,0
CUST-01759,42,77.01,Annual,PayPal,Yes,2,11.4,1,2,Yes,4,South,0
CUST-01760,42,47.37,Annual,Debit Card,Yes,1,4.1,2,0,No,4,Northeast,0
CUST-01761,28,52.16,Monthly,Debit Card,Yes,1,9.7,2,0,No,3,South,0
CUST-01762,30,67.98,Monthly,Bank Transfer,Yes,2,7.1,1,0,Yes,5,South,0
CUST-01763,1,72.2,Annual,PayPal,Yes,1,6.3,1,1,No,1,Northeast,0
CUST-01764,44,45.82,Annual,Credit Card,No,2,10.4,1,0,No,4,West,0
CUST-01765,42,52.62,Annual,PayPal,Yes,0,8.7,1,0,Yes,5,Northeast,0
CUST-01766,68,57.41,Annual,Credit Card,Yes,0,10.1,2,0,No,3,West,0
CUST-01767,37,61.97,Annual,Credit Card,No,3,21.3,1,1,Yes,5,Midwest,0
CUST-01768,34,49.6,Annual,PayPal,Yes,1,7.0,1,1,Yes,4,Northeast,0
CUST-01769,5,49.84,Annual,Credit Card,No,0,3.1,4,1,No,3,South,0
CUST-01770,15,76.84,Annual,Credit Card,No,1,4.2,2,0,Yes,4,Midwest,0
CUST-01771,25,73.77,Monthly,Bank Transfer,No,1,17.1,3,0,No,5,Northeast,1
CUST-01772,28,60.59,Monthly,PayPal,Yes,2,6.2,2,0,No,5,Midwest,0
CUST-01773,27,82.94,Annual,Bank Transfer,Yes,0,11.3,1,1,Yes,2,South,0
CUST-01774,29,45.04,Annual,Bank Transfer,No,1,7.5,2,2,No,5,Northeast,0
CUST-01775,56,81.21,Monthly,Credit Card,No,1,3.7,2,0,No,3,Midwest,0
CUST-01776,10,61.77,Monthly,PayPal,Yes,0,8.7,1,1,No,2,South,0
CUST-01777,24,110.88,Annual,Debit Card,No,1,4.9,1,0,No,3,South,0
CUST-01778,12,30.54,Annual,PayPal,No,1,5.3,1,1,No,4,South,0
CUST-01779,23,39.59,Monthly,Debit Card,No,2,7.5,1,1,No,3,South,0
CUST-01780,50,59.54,Monthly,Credit Card,Yes,2,2.4,1,1,Yes,5,West,0
CUST-01781,4,59.15,Monthly,Credit Card,Yes,3,11.2,1,1,No,3,Midwest,1
CUST-01782,25,87.1,Two-Year,PayPal,Yes,0,5.7,2,0,Yes,2,West,0
CUST-01783,2,39.97,Annual,Credit Card,Yes,1,12.1,1,1,No,4,West,0
CUST-01784,69,68.29,Annual,PayPal,No,2,11.8,3,0,Yes,4,West,0
CUST-01785,53,72.92,Monthly,Bank Transfer,Yes,1,6.9,1,0,Yes,3,South,1
CUST-01786,18,64.68,Annual,PayPal,Yes,3,8.3,2,2,Yes,5,Midwest,1
CUST-01787,15,34.7,Monthly,Debit Card,Yes,1,9.8,3,0,No,1,West,1
CUST-01788,8,77.34,Two-Year,Credit Card,No,2,6.1,2,0,Yes,4,West,0
CUST-01789,35,74.13,Monthly,Bank Transfer,No,1,2.0,1,1,Yes,5,West,0
CUST-01790,55,62.79,Monthly,PayPal,No,2,8.6,1,0,No,5,South,0
CUST-01791,43,55.68,Annual,Debit Card,No,0,13.7,1,0,Yes,4,South,0
CUST-01792,64,56.07,Monthly,Bank Transfer,No,0,4.8,1,0,No,1,Northeast,0
CUST-01793,25,50.58,Annual,Credit Card,Yes,0,12.5,2,1,Yes,2,Northeast,0
CUST-01794,21,63.53,Annual,Debit Card,Yes,5,3.4,2,2,No,4,South,1
CUST-01795,35,52.56,Monthly,Credit Card,No,2,6.6,2,1,Yes,5,South,0
CUST-01796,15,36.73,Monthly,Credit Card,No,2,7.2,4,0,No,1,South,0
CUST-01797,71,33.13,Annual,Debit Card,Yes,0,7.6,3,1,No,5,Northeast,0
CUST-01798,14,38.46,Annual,PayPal,No,2,4.3,1,0,Yes,5,Midwest,1
CUST-01799,35,56.0,Monthly,Debit Card,Yes,3,3.4,2,0,No,5,West,0
CUST-01800,38,51.51,Monthly,PayPal,No,1,6.7,1,1,No,2,South,0
CUST-01801,5,55.88,Annual,PayPal,No,0,10.5,3,1,No,2,West,1
CUST-01802,34,61.01,Monthly,Bank Transfer,Yes,1,4.8,2,2,Yes,3,West,0
CUST-01803,33,40.71,Annual,Credit Card,No,1,7.1,1,1,Yes,4,Northeast,0
CUST-01804,19,78.38,Monthly,PayPal,No,3,21.3,2,0,No,5,West,0
CUST-01805,10,47.18,Monthly,Credit Card,No,2,9.0,2,1,Yes,5,Northeast,0
CUST-01806,4,44.2,Annual,PayPal,No,1,6.7,1,2,Yes,3,Northeast,0
CUST-01807,1,60.68,Monthly,Debit Card,Yes,3,7.5,2,1,Yes,5,South,0
CUST-01808,35,18.94,Monthly,PayPal,Yes,3,19.0,3,0,Yes,5,Midwest,0
CUST-01809,7,37.77,Annual,Credit Card,Yes,0,10.7,2,0,Yes,3,South,0
CUST-01810,70,69.66,Two-Year,PayPal,Yes,0,4.9,1,3,Yes,4,Northeast,0
CUST-01811,18,20.73,Annual,Credit Card,Yes,0,11.3,2,2,Yes,5,Midwest,0
CUST-01812,47,72.12,Monthly,Credit Card,Yes,2,3.9,2,2,No,5,West,0
CUST-01813,49,79.2,Annual,PayPal,Yes,5,8.2,2,2,No,5,West,0
CUST-01814,36,45.35,Monthly,Debit Card,Yes,2,15.1,1,0,No,4,South,0
CUST-01815,64,57.25,Monthly,PayPal,Yes,0,8.2,2,0,No,4,West,0
CUST-01816,8,72.14,Monthly,PayPal,Yes,3,3.7,1,1,No,5,South,0
CUST-01817,17,43.6,Monthly,PayPal,No,2,7.8,2,0,Yes,2,West,0
CUST-01818,19,67.62,Monthly,PayPal,No,2,15.0,2,1,No,5,Northeast,0
CUST-01819,10,39.92,Two-Year,PayPal,No,5,4.7,3,0,No,3,West,0
CUST-01820,22,43.4,Monthly,Bank Transfer,Yes,0,11.2,3,3,No,4,South,0
CUST-01821,23,37.61,Annual,Credit Card,No,3,15.5,3,0,Yes,4,South,0
CUST-01822,56,58.17,Annual,PayPal,Yes,1,9.7,3,2,No,1,West,0
CUST-01823,22,72.84,Monthly,PayPal,Yes,0,7.9,1,0,No,3,Midwest,1
CUST-01824,64,48.69,Monthly,Credit Card,No,0,5.0,2,1,No,3,South,0
CUST-01825,56,29.12,Monthly,Credit Card,Yes,3,5.4,2,1,No,1,Midwest,0
CUST-01826,65,32.51,Monthly,Credit Card,No,1,6.7,3,0,Yes,2,South,0
CUST-01827,8,59.1,Annual,PayPal,No,2,11.3,3,0,Yes,2,Northeast,1
CUST-01828,71,85.19,Two-Year,Debit Card,Yes,1,24.2,1,2,Yes,4,South,0
CUST-01829,45,59.09,Two-Year,PayPal,Yes,1,4.7,1,1,No,3,Midwest,0
CUST-01830,71,45.04,Monthly,PayPal,No,4,10.5,3,0,Yes,1,Northeast,0
CUST-01831,26,65.79,Monthly,PayPal,Yes,1,13.5,1,1,No,3,Northeast,1
CUST-01832,69,47.69,Monthly,Credit Card,Yes,2,7.9,1,1,No,4,Northeast,0
CUST-01833,43,45.19,Two-Year,PayPal,Yes,1,7.7,4,1,No,3,South,0
CUST-01834,6,34.75,Monthly,PayPal,No,0,2.8,4,0,No,3,Northeast,1
CUST-01835,30,77.35,Monthly,Credit Card,Yes,4,8.6,1,0,No,4,Northeast,1
CUST-01836,10,10.0,Annual,Credit Card,No,0,7.5,1,0,No,5,South,0
CUST-01837,68,66.36,Monthly,Credit Card,No,3,6.3,2,1,No,1,West,0
CUST-01838,22,43.65,Monthly,Bank Transfer,Yes,1,9.4,1,0,No,3,South,0
CUST-01839,17,44.61,Annual,Debit Card,Yes,1,4.1,1,1,No,3,South,0
CUST-01840,40,82.46,Monthly,Credit Card,No,2,4.7,1,0,No,5,South,0
CUST-01841,31,39.15,Monthly,Credit Card,Yes,0,8.7,3,0,Yes,4,South,1
CUST-01842,7,39.76,Monthly,Credit Card,Yes,3,17.1,1,1,No,4,West,0
CUST-01843,59,49.65,Monthly,Debit Card,Yes,2,7.0,1,0,No,4,West,0
CUST-01844,61,59.45,Two-Year,PayPal,No,0,7.9,2,0,Yes,4,South,0
CUST-01845,54,44.05,Monthly,Debit Card,No,3,7.7,1,0,No,5,Northeast,0
CUST-01846,45,23.67,Annual,Bank Transfer,Yes,2,4.0,3,0,No,2,Northeast,0
CUST-01847,29,36.42,Monthly,Credit Card,Yes,1,6.5,1,0,No,3,West,0
CUST-01848,40,75.06,Annual,Debit Card,Yes,0,8.5,1,1,No,5,South,0
CUST-01849,38,53.35,Two-Year,PayPal,No,0,8.4,2,0,No,3,Northeast,0
CUST-01850,12,60.12,Monthly,PayPal,Yes,1,9.9,1,1,No,2,Midwest,0
CUST-01851,6,47.29,Two-Year,Bank Transfer,No,3,3.9,1,0,No,3,Midwest,0
CUST-01852,19,40.13,Annual,Credit Card,No,2,5.2,3,1,No,5,South,0
CUST-01853,33,82.2,Annual,Debit Card,Yes,2,2.4,3,1,No,5,Northeast,0
CUST-01854,12,48.61,Monthly,PayPal,No,2,15.7,3,1,Yes,4,South,1
CUST-01855,8,44.02,Annual,Credit Card,No,6,5.9,2,1,No,5,South,1
CUST-01856,62,71.73,Monthly,PayPal,No,3,9.0,1,1,Yes,2,South,0
CUST-01857,27,39.0,Two-Year,Credit Card,Yes,2,7.6,4,1,No,4,West,1
CUST-01858,43,41.29,Two-Year,Credit Card,No,0,1.3,2,0,Yes,4,South,0
CUST-01859,38,52.18,Monthly,PayPal,Yes,2,3.4,2,0,No,2,South,0
CUST-01860,53,52.0,Two-Year,PayPal,No,2,7.4,2,2,Yes,4,Midwest,0
CUST-01861,54,56.67,Two-Year,Bank Transfer,Yes,1,10.4,2,1,No,4,Midwest,0
CUST-01862,22,89.65,Annual,Bank Transfer,Yes,2,10.0,2,0,No,4,West,0
CUST-01863,62,58.05,Monthly,Credit Card,No,2,3.1,3,1,Yes,5,Northeast,0
CUST-01864,27,10.0,Monthly,PayPal,Yes,2,4.0,3,1,No,3,West,0
CUST-01865,61,57.87,Monthly,Bank Transfer,Yes,2,9.5,3,1,Yes,2,Northeast,0
CUST-01866,30,52.68,Monthly,Credit Card,No,0,9.9,3,0,Yes,5,Northeast,0
CUST-01867,8,52.78,Two-Year,Debit Card,Yes,0,3.0,2,1,No,4,West,0
CUST-01868,55,56.43,Monthly,Bank Transfer,No,4,9.5,1,0,Yes,3,South,0
CUST-01869,3,51.48,Annual,Credit Card,No,3,7.4,2,1,No,4,West,0
CUST-01870,56,51.05,Annual,Bank Transfer,Yes,2,6.6,2,2,Yes,5,West,0
CUST-01871,4,63.03,Annual,Debit Card,No,2,17.4,1,1,No,2,Midwest,0
CUST-01872,15,42.24,Monthly,Bank Transfer,No,2,7.0,2,0,No,1,Northeast,1
